Sample Date,Transect Number ,Plot Number,Plot Corner,Genus ,Specific epithet,0-1,1-2,2-3,3-4,4-5
8/15/2016,21,3,SW,Bare soil,,11,29,18,0,0
8/15/2016,21,3,SW,Coarse Woody Debris,,0,0,13,2,9
8/15/2016,21,3,SW,Eurybia,divaricata,0,0,7,31,0
8/15/2016,21,3,SW,Impatiens,capensis,21,0,12,0,0
8/15/2016,21,3,SW,leaf litter,,56,54,6,100,100
8/15/2016,21,3,SW,Lindera,benzoin,0,6,28,0,0
8/15/2016,21,3,SW,Maianthemum,racemosum,0,0,28,63,19
8/15/2016,21,3,SW,Polygonum,virginianum,0,4,0,0,0
8/15/2016,21,3,SW,Rock,,29,9,0,0,0
8/15/2016,21,3,SW,Tree,,6,7,0,0,0
8/16/2016,21,3,NE,Ampelopsis,brevipedunculata,0,0,0,4,0
8/16/2016,21,3,NE,Bare soil,,0,0,91,26,62
8/16/2016,21,3,NE,Boehmeria,sp.,0,0,40,12,0
8/16/2016,21,3,NE,Coarse Woody Debris,,18,17,0,13,30
8/16/2016,21,3,NE,Epilobium,sp.,0,0,0,18,0
8/16/2016,21,3,NE,Geum,canadense,0,0,0,0,6
8/16/2016,21,3,NE,Impatiens,capensis,4,69,100,15,0
8/16/2016,21,3,NE,Leaf litter,,85,83,9,74,38
8/16/2016,21,3,NE,Parthenocissus,quinquefolia,0,0,0,5,0
8/16/2016,21,3,NE,Phytolacca ,americana,0,7,0,0,0
8/16/2016,21,3,NE,Polygonum,virginianum,25,12,10,6,20
8/16/2016,21,3,NE,Viburnum,dentatum,0,5,27,0,0
8/16/2016,21,3,NW,Coarse Woody Debris,,33,25,8,5,0
8/16/2016,21,3,NW,Leaf litter,,75,65,81,47,0
8/16/2016,21,3,NW,Lindera,benzoin,4,0,0,12,0
8/16/2016,21,3,NW,Maianthemum,racemosum,17,16,24,23,0
8/16/2016,21,3,NW,Polygonum,virginianum,0,0,6,0,0
8/16/2016,21,3,NW,Rock,,0,18,24,70,100
8/16/2016,21,3,NW,Toxicodendron,radicans,38,4,0,0,0
8/16/2016,21,4,NE,Coarse Woody Debris,,0,0,4,12,11
8/16/2016,21,4,NE,Leaf litter,,100,100,100,100,100
8/16/2016,21,4,NE,Lindera,benzoin,0,0,4,0,0
8/16/2016,21,4,NE,Maianthemum,racemosum,0,0,0,0,16
8/16/2016,21,4,NW,Bare soil,,6,12,14,0,0
8/16/2016,21,4,NW,Coarse Woody Debris,,15,7,0,23,78
8/16/2016,21,4,NW,leaf litter,,85,88,86,79,34
8/16/2016,21,4,NW,Maianthemum,racemosum,4,0,0,0,0
8/16/2016,21,4,NW,Viburnum,dentatum,0,0,0,34,0
8/16/2016,21,4,SE,Bare soil,,0,11,0,0,0
8/16/2016,21,4,SE,Coarse Woody Debris,,0,7,4,2,0
8/16/2016,21,4,SE,Impatiens,capensis,16,5,13,0,9
8/16/2016,21,4,SE,Leaf litter,,100,89,100,100,100
8/16/2016,21,4,SW,Bare soil,,14,0,21,77,12
8/16/2016,21,4,SW,Coarse Woody Debris,,3,0,6,0,0
8/16/2016,21,4,SW,Impatiens,capensis,0,0,0,0,7
8/16/2016,21,4,SW,leaf litter,,86,100,79,23,88
8/16/2016,21,5,NE,Coarse Woody Debris,,5,6,8,0,0
8/16/2016,21,5,NE,leaf litter,,100,100,100,100,100
8/16/2016,21,5,NW,Coarse Woody Debris,,0,9,0,0,42
8/16/2016,21,5,NW,leaf litter,,100,100,100,100,100
8/16/2016,21,5,NW,Viburnum,dentatum,0,0,0,0,14
8/16/2016,21,5,SE,Coarse Woody Debris,,0,0,0,4,2
8/16/2016,21,5,SE,leaf litter,,100,64,100,100,56
8/16/2016,21,5,SE,Rock,,0,0,0,0,70
8/16/2016,21,5,SE,Tree,,0,36,0,0,0
8/16/2016,21,5,SW,Coarse Woody Debris,,0,12,2,2,26
8/16/2016,21,5,SW,leaf litter,,100,100,100,100,100
8/16/2016,21,6,NE,Coarse Woody Debris,,4,0,9,37,58
8/16/2016,21,6,NE,leaf litter,,100,100,100,100,100
8/16/2016,21,6,NW,Coarse Woody Debris,,0,14,3,0,5
8/16/2016,21,6,NW,leaf litter,,100,85,100,100,100
8/16/2016,21,6,NW,Rock,,88,54,0,0,0
8/16/2016,21,6,SE,Coarse Woody Debris,,100,96,33,56,26
8/16/2016,21,6,SE,leaf litter,,0,14,100,100,100
8/16/2016,21,6,SW,Coarse Woody Debris,,20,0,0,0,0
8/16/2016,21,6,SW,leaf litter,,67,0,0,5,52
8/16/2016,21,6,SW,Rock,,100,100,100,95,100
8/16/2016,21,7,NE,Aralia,elata,0,0,0,11,0
8/16/2016,21,7,NE,Coarse Woody Debris,,6,27,3,6,9
8/16/2016,21,7,NE,Leaf litter,,100,100,100,100,100
8/16/2016,21,7,NW,Coarse Woody Debris,,56,5,14,26,63
8/16/2016,21,7,NW,Leaf litter,,56,81,100,100,37
8/16/2016,21,7,NW,Liquidambar,styraciflua,0,0,9,0,0
8/16/2016,21,7,NW,Rock,,44,19,0,0,0
8/16/2016,21,7,SE,Aralia,elata,0,0,8,28,0
8/16/2016,21,7,SE,Bare soil,,12,0,0,0,0
8/16/2016,21,7,SE,Coarse Woody Debris,,14,5,5,2,8
8/16/2016,21,7,SE,Hedera,helix,0,0,2,0,0
8/16/2016,21,7,SE,Leaf litter,,88,100,100,100,100
8/16/2016,21,7,SE,Parthenocissus,quinquefolia,0,0,8,0,0
8/16/2016,21,7,SE,Rubus,allegheniensis,0,15,0,2,1
8/16/2016,21,7,SW,Coarse Woody Debris,,6,15,11,11,58
8/16/2016,21,7,SW,Leaf litter,,100,87,100,100,67
8/16/2016,21,8,NE,Aralia,elata,0,0,0,0,10
8/16/2016,21,8,NE,Bare soil,,0,0,0,0,46
8/16/2016,21,8,NE,Carya,glabra,9,86,0,0,0
8/16/2016,21,8,NE,Coarse Woody Debris,,22,45,19,12,0
8/16/2016,21,8,NE,Eurybia,divaricata,0,0,0,31,38
8/16/2016,21,8,NE,leaf litter,,100,100,100,100,54
8/16/2016,21,8,NE,Prunus,serotina,0,0,0,16,0
8/16/2016,21,8,NW,Carex,radiata,0,64,0,0,0
8/16/2016,21,8,NW,Carya,glabra,48,0,0,0,0
8/16/2016,21,8,NW,Coarse Woody Debris,,6,2,7,18,0
8/16/2016,21,8,NW,Leaf litter,,100,100,100,100,100
8/16/2016,21,8,SE,Bare soil,,75,24,11,22,0
8/16/2016,21,8,SE,Carex,sp.,6,0,0,0,0
8/16/2016,21,8,SE,Coarse Woody Debris,,13,4,35,6,33
8/16/2016,21,8,SE,Leaf litter,,25,76,89,78,100
8/16/2016,21,8,SE,Liquidambar,styraciflua,0,0,43,6,0
8/16/2016,21,8,SE,Lonicera ,japonica,0,10,2,35,0
8/16/2016,21,8,SW,Aralia,elata,0,24,0,0,0
8/16/2016,21,8,SW,Coarse Woody Debris,,0,11,37,4,7
8/16/2016,21,8,SW,Hedera,helix,0,3,2,0,0
8/16/2016,21,8,SW,Leaf litter,,92,94,80,100,100
8/16/2016,21,8,SW,Rock,,8,0,0,0,0
8/16/2016,21,8,SW,Rubus,allegheniensis,6,11,0,0,0
8/16/2016,21,9,NE,Coarse Woody Debris,,9,22,8,11,8
8/16/2016,21,9,NE,Commelina,communis,0,0,0,0,5
8/16/2016,21,9,NE,Eurybia,divaricata,14,0,0,0,0
8/16/2016,21,9,NE,Leaf litter,,61,100,100,20,62
8/16/2016,21,9,NE,Phytolacca ,americana,0,37,63,0,0
8/16/2016,21,9,NE,Rock,,39,0,0,90,100
8/16/2016,21,9,NE,Toxicodendron,radicans,75,54,28,75,42
8/16/2016,21,9,NW,Aralia,elata,0,6,74,75,100
8/16/2016,21,9,NW,Bare soil,,0,0,0,2,0
8/16/2016,21,9,NW,Coarse Woody Debris,,0,6,0,9,3
8/16/2016,21,9,NW,leaf litter,,100,100,100,98,100
8/16/2016,21,9,NW,Maianthemum,racemosum,0,0,8,0,0
8/16/2016,21,9,NW,Rubus,allegheniensis,0,0,22,21,0
8/16/2016,21,9,SE,Aralia,elata,26,0,0,0,0
8/16/2016,21,9,SE,Bare soil,,0,0,0,3,62
8/16/2016,21,9,SE,Coarse Woody Debris,,5,4,15,1,4
8/16/2016,21,9,SE,leaf litter,,44,100,93,97,38
8/16/2016,21,9,SE,Rock,,66,0,0,0,0
8/16/2016,21,9,SW,Aralia,elata,7,0,0,11,0
8/16/2016,21,9,SW,Coarse Woody Debris,,0,20,39,62,12
8/16/2016,21,9,SW,leaf litter,,91,100,100,40,90
8/16/2016,21,9,SW,Lindera,benzoin,0,0,0,0,21
8/16/2016,21,9,SW,Liquidambar,styraciflua,0,0,9,0,0
8/16/2016,21,9,SW,Tree,,9,0,0,0,0
8/17/2016,21,10,NE,Bare soil,,0,0,9,0,6
8/17/2016,21,10,NE,Coarse Woody Debris,,0,0,0,23,24
8/17/2016,21,10,NE,leaf litter,,100,100,91,78,73
8/17/2016,21,10,NW,Bare soil,,0,0,0,0,55
8/17/2016,21,10,NW,Coarse Woody Debris,,0,0,0,6,0
8/17/2016,21,10,NW,leaf litter,,71,79,100,68,0
8/17/2016,21,10,NW,Polygonatum,pubescens,0,0,0,0,4
8/17/2016,21,10,NW,Rock,,100,31,0,32,45
8/17/2016,21,10,NW,Toxicodendron,radicans,0,0,0,0,41
8/17/2016,21,10,SE,Bare soil,,0,0,0,0,5
8/17/2016,21,10,SE,Coarse Woody Debris,,0,2,0,6,44
8/17/2016,21,10,SE,leaf litter,,100,100,100,58,62
8/17/2016,21,10,SE,Tree,,0,0,0,42,0
8/17/2016,21,10,SW,Bare soil,,0,0,0,5,71
8/17/2016,21,10,SW,leaf litter,,100,100,100,95,29
8/17/2016,21,11,NE,Coarse Woody Debris,,0,0,0,0,3
8/17/2016,21,11,NE,Leaf litter,,100,100,100,100,100
8/17/2016,21,11,NW,Coarse Woody Debris,,0,0,0,4,2
8/17/2016,21,11,NW,Leaf litter,,100,56,100,100,100
8/17/2016,21,11,NW,Rock,,0,44,0,0,0
8/17/2016,21,11,SE,Coarse Woody Debris,,0,0,0,0,12
8/17/2016,21,11,SE,Leaf litter,,100,100,100,100,100
8/17/2016,21,11,SW,Coarse Woody Debris,,0,5,3,47,21
8/17/2016,21,11,SW,Leaf litter,,100,100,100,100,100
8/17/2016,21,12,NE,Coarse Woody Debris,,0,42,0,5,0
8/17/2016,21,12,NE,Leaf litter,,100,58,100,100,100
8/17/2016,21,12,NW,Coarse Woody Debris,,4,5,0,5,0
8/17/2016,21,12,NW,Epifagus,virginiana,0,0,0,3,0
8/17/2016,21,12,NW,Leaf litter,,100,100,100,100,100
8/17/2016,21,12,SE,Coarse Woody Debris,,2,5,0,43,13
8/17/2016,21,12,SE,Leaf litter,,100,100,100,57,87
8/17/2016,21,12,SW,Coarse Woody Debris,,41,23,3,0,0
8/17/2016,21,12,SW,Leaf litter,,59,77,90,100,100
8/17/2016,21,12,SW,Tree,,0,0,10,0,0
8/17/2016,21,13,NE,Aralia,elata,0,0,0,14,0
8/17/2016,21,13,NE,Bare soil,,5,0,0,0,0
8/17/2016,21,13,NE,Coarse Woody Debris,,6,3,0,0,0
8/17/2016,21,13,NE,Danthonia,compressa,0,0,0,10,0
8/17/2016,21,13,NE,Leaf litter,,95,100,100,100,100
8/17/2016,21,13,NE,Rubus,enslenii,0,0,0,0,11
8/17/2016,21,13,NW,Coarse Woody Debris,,3,5,2,35,11
8/17/2016,21,13,NW,Fagus,grandifolia,0,34,0,0,0
8/17/2016,21,13,NW,Leaf litter,,100,100,100,65,89
8/17/2016,21,13,SE,Coarse Woody Debris,,16,0,2,15,5
8/17/2016,21,13,SE,Hedera,helix,0,0,3,12,38
8/17/2016,21,13,SE,Leaf litter,,100,100,100,100,100
8/17/2016,21,13,SW,Leaf litter,,100,100,100,100,100
8/17/2016,21,14,NW,Coarse Woody Debris,,0,3,4,2,1
8/17/2016,21,14,NW,Leaf litter,,35,73,80,100,100
8/17/2016,21,14,NW,Rock,,65,27,20,0,0
8/17/2016,21,14,NW,Rubus,allegheniensis,0,0,11,25,0
8/17/2016,21,14,NW,Rubus,enslenii,0,0,25,0,35
8/17/2016,21,14,SE,Aralia,elata,24,30,10,0,0
8/17/2016,21,14,SE,Bare soil,,0,0,4,51,31
8/17/2016,21,14,SE,Coarse Woody Debris,,5,12,5,2,0
8/17/2016,21,14,SE,Coarse Woody Debris,,7,3,5,0,13
8/17/2016,21,14,SE,Danthonia,compressa,0,0,9,0,0
8/17/2016,21,14,SE,Leaf litter,,100,100,96,0,0
8/17/2016,21,14,SE,Leaf litter,,71,31,77,100,100
8/17/2016,21,14,SE,Mitchella,repens,0,0,0,0,12
8/17/2016,21,14,SE,Rock,,0,0,0,49,69
8/17/2016,21,14,SE,Rock,,100,100,23,0,0
8/17/2016,21,14,SW,Aralia,elata,0,0,42,0,0
8/17/2016,21,14,SW,Coarse Woody Debris,,39,0,7,5,2
8/17/2016,21,14,SW,Hedera,helix,0,0,19,41,53
8/17/2016,21,14,SW,Leaf litter,,100,100,100,100,68
8/17/2016,21,14,SW,Rock,,0,0,0,0,32
8/17/2016,21,15,NE,Agrostis,perennans,0,0,0,5,0
8/17/2016,21,15,NE,Bare soil,,18,30,60,20,30
8/17/2016,21,15,NE,Carex,tonsa,43,10,34,0,7
8/17/2016,21,15,NE,Coarse Woody Debris,,4,0,0,0,2
8/17/2016,21,15,NE,Leaf litter,,82,15,6,15,60
8/17/2016,21,15,NE,Moss,,0,55,0,35,0
8/17/2016,21,15,NE,Tree,,0,0,0,25,12
8/17/2016,21,15,NW,Coarse Woody Debris,,9,0,0,0,0
8/17/2016,21,15,NW,Leaf litter,,100,100,100,100,100
8/17/2016,21,15,NW,Mitchella,repens,0,0,0,10,58
8/17/2016,21,15,NW,Moss,,0,0,23,0,12
8/17/2016,21,15,NW,Rock,,0,0,0,0,7
8/17/2016,21,15,NW,Smilax,glauca,14,0,0,0,0
8/17/2016,21,15,SE,Bare soil,,51,74,80,12,10
8/17/2016,21,15,SE,Carex,tonsa,90,53,5,41,15
8/17/2016,21,15,SE,Coarse Woody Debris,,0,0,2,4,8
8/17/2016,21,15,SE,Leaf litter,,49,0,20,88,12
8/17/2016,21,15,SE,Moss,,0,26,0,25,9
8/17/2016,21,15,SE,Rock,,0,0,0,0,30
8/17/2016,21,15,SW,Bare soil,,0,0,0,0,100
8/17/2016,21,15,SW,Coarse Woody Debris,,40,16,2,11,10
8/17/2016,21,15,SW,Leaf litter,,90,100,100,60,0
8/17/2016,21,15,SW,Tree,,0,0,0,15,0
8/17/2016,21,16,NE,Agrostis,perennans,0,0,0,3,0
8/17/2016,21,16,NE,Bare soil,,15,62,12,0,0
8/17/2016,21,16,NE,Dichanthelium,sp.,3,0,0,0,0
8/17/2016,21,16,NE,Eurybia,divaricata,0,0,0,14,0
8/17/2016,21,16,NE,leaf litter,,0,0,33,0,22
8/17/2016,21,16,NE,moss,,85,38,55,100,100
8/17/2016,21,16,NE,Poaceae,sp.,0,4,0,2,0
8/17/2016,21,16,NW,Bare soil,,13,0,0,9,12
8/17/2016,21,16,NW,Coarse Woody Debris,,16,4,3,0,0
8/17/2016,21,16,NW,leaf litter,,87,100,100,91,62
8/17/2016,21,16,NW,Tree,,0,0,0,0,26
8/17/2016,21,16,SE,Carex,sp.,10,0,0,0,0
8/17/2016,21,16,SE,Eurybia,divaricata,4,0,0,0,0
8/17/2016,21,16,SE,Leaf litter,,61,46,100,100,100
8/17/2016,21,16,SE,Moss,,4,3,0,0,0
8/17/2016,21,16,SE,Prunus,serotina,48,0,0,0,0
8/17/2016,21,16,SE,Rock,,39,51,0,0,0
8/17/2016,21,16,SE,Smilax,glauca,0,0,0,0,5
8/17/2016,21,16,SE,Vaccinium,pallidum,0,0,32,0,0
8/17/2016,21,16,SW,Bare soil,,66,100,92,54,65
8/17/2016,21,16,SW,Dichanthelium,sp.,0,0,6,0,0
8/17/2016,21,16,SW,leaf litter,,34,0,0,0,6
8/17/2016,21,16,SW,moss,,0,0,8,46,29
8/17/2016,21,17,NE,Trail,,100,100,100,100,100
8/17/2016,21,17,NW,Bare soil,,59,0,31,0,0
8/17/2016,21,17,NW,Leaf litter,,14,30,22,0,0
8/17/2016,21,17,NW,Moss,,7,0,35,75,81
8/17/2016,21,17,NW,Poaceae,sp.,0,1,3,6,1
8/17/2016,21,17,NW,Rock,,0,0,0,0,9
8/17/2016,21,17,NW,Tree,,20,70,12,25,0
8/17/2016,21,17,SE,Trail,,100,100,100,100,100
8/17/2016,21,17,SW,Dichanthelium,sp.,7,0,0,0,0
8/17/2016,21,17,SW,Leaf litter,,5,42,100,100,100
8/17/2016,21,17,SW,Rock,,100,58,0,0,0
8/17/2016,21,17,SW,Smilax,glauca,0,0,0,0,8
8/17/2016,23,1,NE,Bare soil,,0,3,0,0,100
8/17/2016,23,1,NE,Coarse Woody Debris,,2,0,0,58,100
8/17/2016,23,1,NE,Eurybia,divaricata,14,0,0,0,0
8/17/2016,23,1,NE,Leaf litter,,100,68,0,60,0
8/17/2016,23,1,NE,Maianthemum,racemosum,0,12,0,0,0
8/17/2016,23,1,NE,Parthenocissus,quinquefolia,3,31,34,20,13
8/17/2016,23,1,NE,Polygonatum,biflorum,2,0,0,0,0
8/17/2016,23,1,NE,Rock,,0,29,100,5,0
8/17/2016,23,1,NE,Viburnum,prunifolium,8,0,0,0,0
8/17/2016,23,1,NW,Bare soil,,0,0,0,0,5
8/17/2016,23,1,NW,Coarse Woody Debris,,0,2,2,3,2
8/17/2016,23,1,NW,Impatiens,capensis,0,0,0,3,0
8/17/2016,23,1,NW,Leaf litter,,92,100,100,100,95
8/17/2016,23,1,NW,Lindera,benzoin,0,13,0,0,5
8/17/2016,23,1,NW,Parthenocissus,quinquefolia,0,0,4,2,0
8/17/2016,23,1,NW,Tree,,8,0,0,0,0
8/17/2016,23,1,SE,Celastrus,orbiculatus,0,0,0,31,0
8/17/2016,23,1,SE,Erigeron,canadensis,0,0,8,0,0
8/17/2016,23,1,SE,Leaf litter,,69,24,13,14,43
8/17/2016,23,1,SE,Nyssa,sylvatica,0,0,0,0,32
8/17/2016,23,1,SE,Parthenocissus,quinquefolia,10,16,17,0,0
8/17/2016,23,1,SE,Rock,,31,100,100,100,100
8/17/2016,23,1,SE,Rosa,multiflora,0,19,10,0,0
8/17/2016,23,1,SE,Solanum,nigrum,0,0,10,0,0
8/17/2016,23,1,SW,Ageratina,altissima,0,14,0,0,0
8/17/2016,23,1,SW,Coarse Woody Debris,,0,0,4,14,6
8/17/2016,23,1,SW,Eurybia,divaricata,0,12,3,0,0
8/17/2016,23,1,SW,leaf litter,,76,46,100,100,100
8/17/2016,23,1,SW,Lindera,benzoin,3,0,0,0,0
8/17/2016,23,1,SW,Parthenocissus,quinquefolia,0,1,0,1,0
8/17/2016,23,1,SW,Tree,,24,54,0,0,0
8/17/2016,23,2,NE,Coarse Woody Debris,,0,8,3,3,0
8/17/2016,23,2,NE,Leaf litter,,32,87,100,100,83
8/17/2016,23,2,NE,Lindera,benzoin,2,0,0,0,0
8/17/2016,23,2,NE,Parthenocissus,quinquefolia,71,17,0,0,0
8/17/2016,23,2,NE,Polygonatum,pubescens,0,79,21,0,0
8/17/2016,23,2,NE,Rock,,68,13,0,0,17
8/17/2016,23,2,NE,Toxicodendron,radicans,0,11,51,77,23
8/17/2016,23,2,NW,Coarse Woody Debris,,0,0,15,11,6
8/17/2016,23,2,NW,Duchesnea,indica,0,0,0,3,0
8/17/2016,23,2,NW,Eurybia,divaricata,0,0,13,0,0
8/17/2016,23,2,NW,Impatiens,capensis,11,21,75,80,51
8/17/2016,23,2,NW,Leaf litter,,62,47,44,89,77
8/17/2016,23,2,NW,Parthenocissus,quinquefolia,74,94,31,31,55
8/17/2016,23,2,NW,Rock,,38,53,41,0,17
8/17/2016,23,2,SE,Ampelopsis,brevipedunculata,0,0,0,0,8
8/17/2016,23,2,SE,Aralia,elata,0,12,51,0,0
8/17/2016,23,2,SE,Coarse Woody Debris,,0,6,8,0,11
8/17/2016,23,2,SE,Hosta,latifolia,0,0,0,8,7
8/17/2016,23,2,SE,Impatiens,capensis,2,14,0,11,13
8/17/2016,23,2,SE,Leaf litter,,41,41,100,22,36
8/17/2016,23,2,SE,Lindera,benzoin,27,0,20,0,0
8/17/2016,23,2,SE,Parthenocissus,quinquefolia,0,14,5,0,0
8/17/2016,23,2,SE,Phytolacca ,americana,0,0,0,52,0
8/17/2016,23,2,SE,Rock,,59,59,0,78,64
8/17/2016,23,2,SW,Bare soil,,6,19,0,0,0
8/17/2016,23,2,SW,Coarse Woody Debris,,3,15,46,60,0
8/17/2016,23,2,SW,Impatiens,capensis,15,0,0,5,0
8/17/2016,23,2,SW,Leaf litter,,8,42,31,32,32
8/17/2016,23,2,SW,Maianthemum,racemosum,0,4,15,0,0
8/17/2016,23,2,SW,Parthenocissus,quinquefolia,5,8,22,0,0
8/17/2016,23,2,SW,Rock,,84,14,0,0,95
8/17/2016,23,3,SW,Alliaria,petiolata,0,0,0,0,23
8/17/2016,23,3,SW,Coarse Woody Debris,,3,6,0,12,18
8/17/2016,23,3,SW,Impatiens,capensis,0,0,0,7,4
8/17/2016,23,3,SW,Leaf litter,,12,7,70,73,27
8/17/2016,23,3,SW,Lindera,benzoin,0,0,0,31,0
8/17/2016,23,3,SW,Rock,,88,93,42,27,73
8/17/2016,23,3,SW,Toxicodendron,radicans,100,100,86,41,11
8/17/2016,23,5,SE,Bare soil,,0,30,51,0,0
8/17/2016,23,5,SE,Coarse Woody Debris,,0,2,3,10,0
8/17/2016,23,5,SE,Leaf litter,,100,70,46,100,100
8/17/2016,23,5,SE,Lindera,benzoin,0,4,0,2,0
8/17/2016,23,5,SE,Maianthemum,canadense,0,3,3,11,2
8/17/2016,23,5,SE,Maianthemum,racemosum,10,0,0,0,0
8/17/2016,23,5,SE,Prunus,sp.,9,24,0,0,0
8/17/2016,23,5,SE,Rock,,0,0,0,0,11
8/17/2016,23,5,SE,Tree,,0,0,17,0,0
8/17/2016,23,5,SW,Coarse Woody Debris,,0,0,3,1,4
8/17/2016,23,5,SW,Leaf litter,,100,100,100,100,100
8/17/2016,23,5,SW,Lindera,benzoin,0,2,0,1,0
8/17/2016,23,5,SW,Maianthemum,racemosum,24,5,0,0,8
8/17/2016,23,5,SW,Polygonatum,pubescens,0,1,0,2,0
8/17/2016,23,5,SW,Toxicodendron,radicans,13,18,0,0,0
8/17/2016,23,6,SE,Bare soil,,0,0,15,64,0
8/17/2016,23,6,SE,Coarse Woody Debris,,0,9,12,4,0
8/17/2016,23,6,SE,leaf litter,,100,76,85,32,100
8/17/2016,23,6,SE,Lindera,benzoin,4,0,0,0,0
8/17/2016,23,6,SE,Maianthemum,canadense,0,0,0,7,0
8/17/2016,23,6,SE,Maianthemum,racemosum,42,0,0,0,2
8/17/2016,23,6,SE,Rock,,0,24,0,0,0
8/17/2016,23,6,SE,Toxicodendron,radicans,10,17,0,0,0
8/17/2016,23,7,SE,Bare soil,,5,0,0,0,0
8/17/2016,23,7,SE,Coarse Woody Debris,,1,0,36,10,16
8/17/2016,23,7,SE,leaf litter,,95,100,72,100,88
8/17/2016,23,7,SE,Lindera,benzoin,0,4,2,0,0
8/17/2016,23,7,SE,Maianthemum,canadense,0,0,0,4,0
8/17/2016,23,7,SE,Parthenocissus,quinquefolia,3,5,2,0,0
8/17/2016,23,7,SW,Coarse Woody Debris,,0,5,0,4,2
8/17/2016,23,7,SW,leaf litter,,100,100,100,100,100
8/17/2016,23,7,SW,Maianthemum,canadense,0,0,3,0,0
8/17/2016,23,7,SW,Maianthemum,racemosum,2,0,27,17,0
8/17/2016,23,7,SW,Trash,,0,0,0,0,6
8/18/2016,23,3,NE,Coarse Woody Debris,,19,0,0,0,0
8/18/2016,23,3,NE,Impatiens,capensis,3,0,0,0,0
8/18/2016,23,3,NE,Leaf litter,,100,100,100,100,100
8/18/2016,23,3,NE,Lindera,benzoin,0,0,17,0,0
8/18/2016,23,3,NE,Maianthemum,racemosum,22,20,18,14,0
8/18/2016,23,3,NE,Toxicodendron,radicans,7,0,34,0,0
8/18/2016,23,3,NW,Bare soil,,0,9,0,0,0
8/18/2016,23,3,NW,Coarse Woody Debris,,1,0,0,0,0
8/18/2016,23,3,NW,Leaf litter,,100,89,100,81,84
8/18/2016,23,3,NW,Lindera,benzoin,0,1,5,0,0
8/18/2016,23,3,NW,Maianthemum,racemosum,0,13,0,0,0
8/18/2016,23,3,NW,Rock,,0,2,0,19,16
8/18/2016,23,3,NW,Toxicodendron,radicans,8,12,49,18,0
8/18/2016,23,3,NW,Tree,,0,0,13,0,0
8/18/2016,23,3,SE,Coarse Woody Debris,,0,0,19,3,7
8/18/2016,23,3,SE,Leaf litter,,84,100,100,100,58
8/18/2016,23,3,SE,Lindera,benzoin,0,0,0,12,29
8/18/2016,23,3,SE,Phytolacca ,americana,36,0,0,0,0
8/18/2016,23,3,SE,Polygonum,virginianum,0,0,0,0,6
8/18/2016,23,3,SE,Rock,,16,0,0,0,42
8/18/2016,23,3,SE,Toxicodendron,radicans,82,61,42,73,26
8/18/2016,23,4,SE,Coarse Woody Debris,,8,2,1,31,0
8/18/2016,23,4,SE,Eurybia,divaricata,13,0,0,0,0
8/18/2016,23,4,SE,leaf litter,,100,100,100,100,100
8/18/2016,23,4,SE,Lindera,benzoin,0,8,0,5,0
8/18/2016,23,4,SE,Liquidambar,styraciflua,1,0,0,0,0
8/18/2016,23,4,SE,Maianthemum,racemosum,0,33,0,0,11
8/18/2016,23,4,SE,Parthenocissus,quinquefolia,4,0,0,6,4
8/18/2016,23,4,SE,Polygonatum,pubescens,0,0,0,0,4
8/18/2016,23,4,SE,Prunus,sp.,2,0,9,0,0
8/18/2016,23,4,SW,Bare soil,,0,25,32,2,0
8/18/2016,23,4,SW,Impatiens,capensis,0,0,0,18,40
8/18/2016,23,4,SW,Lindera,benzoin,0,0,0,28,0
8/18/2016,23,4,SW,Rock,,0,0,0,0,11
8/18/2016,23,4,SW,Tree,,0,0,5,3,0
8/18/2016,23,6,NE,Coarse Woody Debris,,0,0,0,6,0
8/18/2016,23,6,NE,leaf litter,,100,100,100,100,100
8/18/2016,23,6,NE,Maianthemum,racemosum,0,0,0,0,11
8/18/2016,23,6,NE,Toxicodendron,radicans,0,0,0,0,7
8/18/2016,23,7,NE,Acer,rubrum,0,2,12,0,0
8/18/2016,23,7,NE,Coarse Woody Debris,,22,41,3,4,0
8/18/2016,23,7,NE,leaf litter,,100,100,100,100,100
8/18/2016,23,7,NE,Lindera,benzoin,28,72,0,21,5
8/18/2016,23,7,NE,Maianthemum,racemosum,10,0,0,0,0
8/18/2016,23,7,NE,Parthenocissus,quinquefolia,0,0,0,0,14
8/18/2016,23,7,NE,Toxicodendron,radicans,0,0,8,6,0
8/18/2016,23,7,NW,Coarse Woody Debris,,0,7,2,3,2
8/18/2016,23,7,NW,leaf litter,,100,100,100,100,100
8/18/2016,23,7,NW,Lindera,benzoin,7,0,0,0,0
8/18/2016,23,7,NW,Liquidambar,styraciflua,0,0,0,21,0
8/18/2016,23,7,NW,Maianthemum,racemosum,27,16,0,0,0
8/18/2016,23,7,NW,Trash,,17,0,0,0,0
8/18/2016,23,8,NE,Leaf litter,,100,100,100,100,100
8/18/2016,23,8,NE,Lindera,benzoin,0,0,4,0,12
8/18/2016,23,8,NE,Maianthemum,canadense,0,0,0,0,9
8/18/2016,23,8,NW,Coarse Woody Debris,,1,0,0,0,4
8/18/2016,23,8,NW,Leaf litter,,100,100,100,100,100
8/18/2016,23,8,NW,Parthenocissus,quinquefolia,0,0,0,0,9
8/18/2016,23,8,NW,Prunus,serotina,0,0,0,3,0
