Year,Genus,Specific epithet,Taxon,Native,Non-native,Invasive
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Quercus,velutina,quercus velutina,y,n,n
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Tsuga,canadensis,tsuga canadensis,y,n,n
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Ulmus,americana,ulmus americana,y,n,n
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Paulownia,tomentosa,paulownia tomentosa,n,y,y
2006,Tsuga,canadensis,tsuga canadensis,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Aralia,elata,aralia elata,n,y,y
2006,Ilex,verticillata,ilex verticillata,y,n,n
2006,Ilex,verticillata,ilex verticillata,y,n,n
2006,Ilex,verticillata,ilex verticillata,y,n,n
2006,Ilex,verticillata,ilex verticillata,y,n,n
2006,Viburnum,plicatum,viburnum plicatum,n,y,y
2006,Viburnum,plicatum,viburnum plicatum,n,y,y
2006,Viburnum,plicatum,viburnum plicatum,n,y,y
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Aralia,elata,aralia elata,n,y,y
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Ilex,verticillata,ilex verticillata,y,n,n
2006,Ilex,verticillata,ilex verticillata,y,n,n
2006,Ilex,verticillata,ilex verticillata,y,n,n
2006,Ilex,verticillata,ilex verticillata,y,n,n
2006,Ilex,verticillata,ilex verticillata,y,n,n
2006,Ilex,verticillata,ilex verticillata,y,n,n
2006,Ilex,verticillata,ilex verticillata,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Cornus,alternifolia,cornus alternifolia,y,n,n
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Cornus,florida,cornus florida,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Chionanthus,virginicus,chionanthus virginicus,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Aralia,elata,aralia elata,n,y,y
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Ulmus,americana,ulmus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Quercus,velutina,quercus velutina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Malus,sp.,malus sp.,#N/A,#N/A,#N/A
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Quercus,velutina,quercus velutina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Quercus,alba,quercus alba,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Cephalotaxus,harringtonia,cephalotaxus harringtonia,n,y,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Viburnum,setigerum,viburnum setigerum,n,y,n
2006,Viburnum,setigerum,viburnum setigerum,n,y,n
2006,Viburnum,setigerum,viburnum setigerum,n,y,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Morus,alba,morus alba,n,y,y
2006,Morus,alba,morus alba,n,y,y
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Cornus,florida,cornus florida,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
