Year,Genus,Epithet,Taxon,Native,Non-native,Invasive
2016,Cercis,canadensis,cercis canadensis,y,n,n
2016,Rubus,phoenicolasius,rubus phoenicolasius,n,y,y
2016,Ilex,opaca,ilex opaca,y,n,n
2016,Acer,rubrum,acer rubrum,y,n,n
2016,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2016,Morus,alba,morus alba,n,y,y
2016,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2016,Sambucus,canadensis,sambucus canadensis,y,n,n
2016,Erechtites,hieraciifolius,erechtites hieraciifolius,y,n,n
2016,Alliaria,petiolata,alliaria petiolata,n,y,y
2016,Duchesnea,indica,duchesnea indica,n,y,n
2016,Solidago,spp.,solidago spp.,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Quercus,rubra,quercus rubra,y,n,n
2016,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2016,Malus,spp.,malus spp.,n,y,n
2016,Hosta,latifolia,hosta latifolia,n,y,n
2016,Polygonatum,pubescens,polygonatum pubescens,y,n,n
2016,Solanum,dulcamara,solanum dulcamara,n,y,y
2016,Ageratina,altissima,ageratina altissima,y,n,n
2016,Phellodendron,amurense,phellodendron amurense,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2016,Hosta,latifolia,hosta latifolia,n,y,n
2016,Phellodendron,amurense,phellodendron amurense,n,y,y
2016,Acer,platanoides,acer platanoides,n,y,y
2016,Rosa,multiflora,rosa multiflora,n,y,y
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Fraxinus,pennyslvanica,fraxinus pennyslvanica,#N/A,#N/A,#N/A
2016,Quercus,rubra,quercus rubra,y,n,n
2016,Hedera,helix,hedera helix,n,y,y
2016,Rubus,enslenii,rubus enslenii,y,n,n
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Kalopanax,septemlobus,kalopanax septemlobus,n,y,n
2016,Parthenocissus,tricuspidata,parthenocissus tricuspidata,n,y,n
2016,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2016,Hedera,helix,hedera helix,n,y,y
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Parthenocissus,tricuspidata,parthenocissus tricuspidata,n,y,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2016,Phytolacca,americana,phytolacca americana,y,n,n
2016,Carex,pensylvanica,carex pensylvanica,y,n,n
2016,Viburnum,dentatum,viburnum dentatum,y,n,n
2016,Hedera,helix,hedera helix,n,y,y
2016,Parthenocissus,tricuspidata,parthenocissus tricuspidata,n,y,n
2016,Cephalotaxus,harringtonia,cephalotaxus harringtonia,n,y,n
2016,Polygonatum,pubescens,polygonatum pubescens,y,n,n
2016,Phytolacca,americana,phytolacca americana,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2016,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2016,Malus,spp.,malus spp.,n,y,n
2016,Quercus,rubra,quercus rubra,y,n,n
2016,Danthonia,compressa,danthonia compressa,y,n,n
2016,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2016,Prunus,spp.,prunus spp.,n,y,n
2016,Quercus,rubra,quercus rubra,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2016,Hedera,helix,hedera helix,n,y,y
2016,Polygonatum,pubescens,polygonatum pubescens,y,n,n
2016,Danthonia,compressa,danthonia compressa,y,n,n
2016,Smilax,glauca,smilax glauca,y,n,n
2016,Viburnum,acerifolium,viburnum acerifolium,y,n,n
2016,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2016,Malus,spp.,malus spp.,n,y,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Quercus,rubra,quercus rubra,y,n,n
2016,Prunus,spp.,prunus spp.,n,y,n
2016,Hedera,helix,hedera helix,n,y,y
2016,Amelanchier,spp.,amelanchier spp.,y,n,n
2016,Carex,spp.,carex spp.,n,n,n
2016,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2016,Maianthemum,canadense,maianthemum canadense,y,n,n
2016,Poaceae,spp.,poaceae spp.,n,n,n
2016,Smilax,glauca,smilax glauca,y,n,n
2016,Hedera,helix,hedera helix,n,y,y
2016,Viburnum,dentatum,viburnum dentatum,y,n,n
2016,Robinia,pseudoacacia,robinia pseudoacacia,n,y,y
2016,Erechtites,hieraciifolius,erechtites hieraciifolius,y,n,n
2016,Phytolacca,americana,phytolacca americana,y,n,n
2016,Chenopodium,album,chenopodium album,y,n,n
2016,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2016,Juncus,tenuis,juncus tenuis,y,n,n
2016,Danthonia,compressa,danthonia compressa,y,n,n
2016,Rubus,phoenicolasius,rubus phoenicolasius,n,y,y
2016,Ampelopsis,brevipedunculata,ampelopsis brevipedunculata,n,y,y
2016,Hedera,helix,hedera helix,n,y,y
2016,Lonicera,japonica,lonicera japonica,n,y,y
2016,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2016,Rosa,multiflora,rosa multiflora,n,y,y
2016,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Celastrus,orbiculatus,celastrus orbiculatus,n,y,y
2016,Smilax,glauca,smilax glauca,y,n,n
2016,Polygonatum,pubescens,polygonatum pubescens,y,n,n
2016,Ageratina,altissima,ageratina altissima,y,n,n
2016,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2016,Poaceae,spp.,poaceae spp.,n,n,n
2016,Agrostis,perennans,agrostis perennans,y,n,n
2016,Danthonia,compressa,danthonia compressa,y,n,n
2016,Reynoutria,x bohemica,reynoutria x bohemica,n,y,y
2016,Oxalis,spp.,oxalis spp.,n,n,n
2016,Lactuca,spp.,lactuca spp.,n,n,n
2016,Dichanthelium,clandestinum,dichanthelium clandestinum,y,n,n
2016,Quercus,rubra,quercus rubra,y,n,n
2016,Acer,rubrum,acer rubrum,y,n,n
2016,Viburnum,setigerum,viburnum setigerum,n,y,n
2016,Viburnum,dentatum,viburnum dentatum,y,n,n
2016,Rubus,phoenicolasius,rubus phoenicolasius,n,y,y
2016,Euonymus,alatus,euonymus alatus,n,y,y
2016,Celastrus,orbiculatus,celastrus orbiculatus,n,y,y
2016,Viburnum,prunifolium,viburnum prunifolium,y,n,n
2016,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2016,Acer,pseudoplatanus,acer pseudoplatanus,n,y,y
2016,Paulownia,tomentosa,paulownia tomentosa,n,y,y
2016,Alliaria,petiolata,alliaria petiolata,n,y,y
2016,Ageratina,altissima,ageratina altissima,y,n,n
2016,Phytolacca,americana,phytolacca americana,y,n,n
2016,Boehmeria,cylindrica,boehmeria cylindrica,y,n,n
2016,Solidago,spp.,solidago spp.,y,n,n
2016,Athyrium,filix-femina,athyrium filix-femina,y,n,n
2016,Phellodendron,amurense,phellodendron amurense,n,y,y
2016,Cercis,canadensis,cercis canadensis,y,n,n
2016,Celastrus,orbiculatus,celastrus orbiculatus,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2016,Rubus,allegheniensis,rubus allegheniensis,y,n,n
2016,Athyrium,filix-femina,athyrium filix-femina,y,n,n
2016,Iris,versicolor,iris versicolor,y,n,n
2016,Aralia,nudicaulis,aralia nudicaulis,y,n,n
2016,Boehmeria,cylindrica,boehmeria cylindrica,y,n,n
2016,Persicaria,longiseta,persicaria longiseta,n,y,n
2016,Bidens,spp,bidens spp,#N/A,#N/A,#N/A
2016,Peltandra,virginica,peltandra virginica,y,n,n
2016,Epilobium,spp.,epilobium spp.,n,n,n
2016,Geranium,maculatum,geranium maculatum,y,n,n
2016,Artemisia,vulgaris,artemisia vulgaris,n,y,y
2016,Viburnum,prunifolium,viburnum prunifolium,y,n,n
2016,Clethra,alnifolia,clethra alnifolia,y,n,n
2016,Morus,alba,morus alba,n,y,y
2016,Fraxinus,americana,fraxinus americana,y,n,n
2016,Sambucus,canadensis,sambucus canadensis,y,n,n
2016,Aralia,racemosa,aralia racemosa,y,n,n
2016,Carex,virescens,carex virescens,y,n,n
2016,Aralia,nudicaulis,aralia nudicaulis,y,n,n
2016,Solidago,canadensis,solidago canadensis,y,n,n
2016,Dryopteris,marginalis,dryopteris marginalis,y,n,n
2016,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2016,Eurybia,divaricata,eurybia divaricata,y,n,n
2016,Verbesina,alternifolia,verbesina alternifolia,y,n,n
2016,Carex,spp.,carex spp.,n,n,n
2016,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2016,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Fraxinus,americana,fraxinus americana,y,n,n
2016,Hedera,helix,hedera helix,n,y,y
2016,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2016,Phytolacca,americana,phytolacca americana,y,n,n
2016,Lactuca,serriola,lactuca serriola,n,y,n
2016,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2016,Eupatorium,perfoliatum,eupatorium perfoliatum,y,n,n
2016,Aralia,racemosa,aralia racemosa,y,n,n
2016,Polygonatum,pubescens,polygonatum pubescens,y,n,n
2016,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2016,Solanum,dulcamara,solanum dulcamara,n,y,y
2016,Viburnum,prunifolium,viburnum prunifolium,y,n,n
2016,Acer,saccharum,acer saccharum,y,n,n
2016,Betula,lenta,betula lenta,y,n,n
2016,Hedera,helix,hedera helix,n,y,y
2016,Viburnum,dentatum,viburnum dentatum,y,n,n
2016,Prunus,spp.,prunus spp.,n,y,n
2016,Malus,spp.,malus spp.,n,y,n
2016,Luzula,multiflora,luzula multiflora,y,n,n
2016,Juncus,tenuis,juncus tenuis,y,n,n
2016,Melilotus,alba,melilotus alba,#N/A,#N/A,#N/A
2016,Carex,platyphylla,carex platyphylla,y,n,n
2016,Erechtites,hieraciifolius,erechtites hieraciifolius,y,n,n
2016,Reynoutria,japonica,reynoutria japonica,n,y,y
2016,Cornus,florida,cornus florida,y,n,n
2016,Chionanthus,virginicus,chionanthus virginicus,y,n,n
2016,Quercus,rubra,quercus rubra,y,n,n
2016,Viburnum,prunifolium,viburnum prunifolium,y,n,n
2016,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2016,Malus,spp.,malus spp.,n,y,n
2016,Betula,lenta,betula lenta,y,n,n
2016,Carex,radiata,carex radiata,y,n,n
2016,Polygonatum,pubescens,polygonatum pubescens,y,n,n
2016,Fraxinus,americana,fraxinus americana,y,n,n
2016,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2016,Quercus,rubra,quercus rubra,y,n,n
2016,Cornus,florida,cornus florida,y,n,n
2016,Quercus,velutina,quercus velutina,y,n,n
2016,Rhododendron,minus,rhododendron minus,y,n,n
2016,Prunus,spp.,prunus spp.,n,y,n
2016,Ilex,opaca,ilex opaca,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Hedera,helix,hedera helix,n,y,y
2016,Eurybia,divaricata,eurybia divaricata,y,n,n
2016,Luzula,multiflora,luzula multiflora,y,n,n
2016,Danthonia,compressa,danthonia compressa,y,n,n
2016,Prunus,spp.,prunus spp.,n,y,n
2016,Rhododendron,maximum,rhododendron maximum,y,n,n
2016,Rhododendron,viscosum,rhododendron viscosum,y,n,n
2016,Rubus,hispidus,rubus hispidus,y,n,n
2016,Celastrus,orbiculatus,celastrus orbiculatus,n,y,y
2016,Dichanthelium,clandestinum,dichanthelium clandestinum,y,n,n
2016,Carex,pensylvanica,carex pensylvanica,y,n,n
2016,Rudbeckia,lacinata,rudbeckia lacinata,#N/A,#N/A,#N/A
2016,Juncus,tenuis,juncus tenuis,y,n,n
2016,Carex,plantaginea,carex plantaginea,y,n,n
2016,Solidago,spp.,solidago spp.,y,n,n
2016,Plantago,major,plantago major,y,n,n
2016,Trifolium,spp.,trifolium spp.,n,n,n
2016,Hedera,helix,hedera helix,n,y,y
2016,Rubus,phoenicolasius,rubus phoenicolasius,n,y,y
2016,Ilex,crenata,ilex crenata,n,y,y
2016,Ulmus,americana,ulmus americana,y,n,n
2016,Corylus,americana,corylus americana,y,n,n
2016,Ampelopsis,brevipedunculata,ampelopsis brevipedunculata,n,y,y
2016,Carex,grayi,carex grayi,y,n,n
2016,Juncus,tenuis,juncus tenuis,y,n,n
2016,Clethra,alnifolia,clethra alnifolia,y,n,n
2016,Artemisia,vulgaris,artemisia vulgaris,n,y,y
2016,Hibiscus,moscheutos,hibiscus moscheutos,y,n,n
2016,Cephalotaxus,harringtonia,cephalotaxus harringtonia,n,y,n
2016,Rubus,enslenii,rubus enslenii,y,n,n
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Erechtites,hieraciifolius,erechtites hieraciifolius,y,n,n
2016,Solanum,nigrum,solanum nigrum,n,y,n
2016,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2016,Agrostis,perennans,agrostis perennans,y,n,n
2016,Dichanthelium,spp.,dichanthelium spp.,n,n,n
2016,Juncus,tenuis,juncus tenuis,y,n,n
2016,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2016,Lonicera,maackii,lonicera maackii,n,y,y
2016,Carya,tomentosa,carya tomentosa,y,n,n
2016,Amelanchier,spp.,amelanchier spp.,y,n,n
2016,Hedera,helix,hedera helix,n,y,y
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2016,Agrostis,perennans,agrostis perennans,y,n,n
2016,Euthamia,graminifolia,euthamia graminifolia,y,n,n
2016,Polygonatum,pubescens,polygonatum pubescens,y,n,n
2016,Ulmus,parvifolia,ulmus parvifolia,n,y,y
2016,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2016,Euonymus,alatus,euonymus alatus,n,y,y
2016,Vaccinium,angustifolium,vaccinium angustifolium,y,n,n
2016,Ilex,opaca,ilex opaca,y,n,n
2016,Viburnum,setigerum,viburnum setigerum,n,y,n
2016,Viburnum,acerifolium,viburnum acerifolium,y,n,n
2016,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2016,Phytolacca,americana,phytolacca americana,y,n,n
2016,Prunus,spp.,prunus spp.,n,y,n
2016,Solidago,caesia,solidago caesia,y,n,n
2016,Juncus,tenuis,juncus tenuis,y,n,n
2016,Carex,debilis,carex debilis,y,n,n
2016,Reynoutria,x bohemica,reynoutria x bohemica,n,y,y
2016,Polygonatum,pubescens,polygonatum pubescens,y,n,n
2016,Dichanthelium,spp.,dichanthelium spp.,n,n,n
2016,Lactuca,canadensis,lactuca canadensis,y,n,n
2016,Agrostis,spp.,agrostis spp.,n,n,n
2016,Viburnum,acerifolium,viburnum acerifolium,y,n,n
2016,Prunus,spp.,prunus spp.,n,y,n
2016,Quercus,alba,quercus alba,y,n,n
2016,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2016,Parthenocissus,tricuspidata,parthenocissus tricuspidata,n,y,n
2016,Fraxinus,americana,fraxinus americana,y,n,n
2016,Vaccinium,angustifolium,vaccinium angustifolium,y,n,n
2016,Amelanchier,spp.,amelanchier spp.,y,n,n
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Solidago,odora,solidago odora,y,n,n
2016,Artemisia,vulgaris,artemisia vulgaris,n,y,y
2016,Commelina,communis,commelina communis,n,y,y
2016,Lactuca,canadensis,lactuca canadensis,y,n,n
2016,Viburnum,setigerum,viburnum setigerum,n,y,n
2016,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2016,Viburnum,acerifolium,viburnum acerifolium,y,n,n
2016,Carya,tomentosa,carya tomentosa,y,n,n
2016,Cornus,florida,cornus florida,y,n,n
2016,Prunus,spp.,prunus spp.,n,y,n
2016,Amelanchier,spp.,amelanchier spp.,y,n,n
2016,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2016,Rubus,phoenicolasius,rubus phoenicolasius,n,y,y
2016,Hedera,helix,hedera helix,n,y,y
2016,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2016,Ageratina,altissima,ageratina altissima,y,n,n
2016,Oxalis,stricta,oxalis stricta,y,n,n
2016,Commelina,communis,commelina communis,n,y,y
2016,Apiaceae,spp.,apiaceae spp.,n,n,n
2016,Setaria,viridis,setaria viridis,n,y,n
2016,Carex,pensylvanica,carex pensylvanica,y,n,n
2016,Juncus,tenuis,juncus tenuis,y,n,n
2016,Verbesina,alternifolia,verbesina alternifolia,y,n,n
2016,Geranium,maculatum,geranium maculatum,y,n,n
2016,Ilex,opaca,ilex opaca,y,n,n
2016,Acer,rubrum,acer rubrum,y,n,n
2016,Malus,spp.,malus spp.,n,y,n
2016,Quercus,velutina,quercus velutina,y,n,n
2016,Cephalotaxus,harringtonia,cephalotaxus harringtonia,n,y,n
2016,Rubus,phoenicolasius,rubus phoenicolasius,n,y,y
2016,Sassafras,albidum,sassafras albidum,y,n,n
2016,Kalmia,latifolia,kalmia latifolia,y,n,n
2016,Amelanchier,spp.,amelanchier spp.,y,n,n
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Carya,cordiformis,carya cordiformis,y,n,n
2016,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2016,Lonicera,japonica,lonicera japonica,n,y,y
2011,Carex,spp.,carex spp.,n,n,n
2011,Ageratina,altissima,ageratina altissima,y,n,n
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Reynoutria,japonica,reynoutria japonica,n,y,y
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Carex,spp.,carex spp.,n,n,n
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Rhododendron,minus,rhododendron minus,y,n,n
2011,Viburnum,dentatum,viburnum dentatum,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Celastrus,orbiculatus,celastrus orbiculatus,n,y,y
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Polygonum,virginianum,polygonum virginianum,y,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Phellodendron,amurense,phellodendron amurense,n,y,y
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2011,Maianthemum,canadense,maianthemum canadense,y,n,n
2011,Amelanchier,spp.,amelanchier spp.,y,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Viburnum,acerifolium,viburnum acerifolium,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Viburnum,acerifolium,viburnum acerifolium,y,n,n
2011,Malus,spp.,malus spp.,n,y,n
2011,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2011,Aralia,elata,aralia elata,n,y,y
2011,Celastrus,orbiculatus,celastrus orbiculatus,n,y,y
2011,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2011,Smilax,rotundifolia,smilax rotundifolia,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Rosa,multiflora,rosa multiflora,n,y,y
2011,Acer,plantanoides,acer plantanoides,#N/A,#N/A,#N/A
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Quercus,velutina,quercus velutina,y,n,n
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Ailanthus,altissima,ailanthus altissima,n,y,y
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Polygonum,virginianum,polygonum virginianum,y,n,n
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Ampelopsis,brevipedunculata,ampelopsis brevipedunculata,n,y,y
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Circea,lutetiana,circea lutetiana,#N/A,#N/A,#N/A
2011,Ailanthus,altissima,ailanthus altissima,n,y,y
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,fungus,,fungus ,#N/A,#N/A,#N/A
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Celastrus,orbiculatus,celastrus orbiculatus,n,y,y
2011,Lindera,benzoin,lindera benzoin,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Fraxinus,spp.,fraxinus spp.,y,n,n
2011,Carya,cordiformis,carya cordiformis,y,n,n
2011,Rubus,enslenii,rubus enslenii,y,n,n
2011,Prunus,serotina,prunus serotina,y,n,n
2011,fungus,,fungus ,#N/A,#N/A,#N/A
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Ailanthus,altissima,ailanthus altissima,n,y,y
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Malus,spp.,malus spp.,n,y,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Hedera,helix,hedera helix,n,y,y
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Euonymus,fortunei,euonymus fortunei,n,y,y
2011,Rosa,multiflora,rosa multiflora,n,y,y
2011,Carya,cordiformis,carya cordiformis,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Sassafras,albidum,sassafras albidum,y,n,n
2011,Acer,saccharum,acer saccharum,y,n,n
2011,Euonymus,fortunei,euonymus fortunei,n,y,y
2011,Viola,sororia,viola sororia,y,n,n
2011,fungus,,fungus ,#N/A,#N/A,#N/A
2011,Acer,plantanoides,acer plantanoides,#N/A,#N/A,#N/A
2011,Alliaria,petiolata,alliaria petiolata,n,y,y
2011,Fern,,fern ,#N/A,#N/A,#N/A
2011,Rosa,multiflora,rosa multiflora,n,y,y
2011,Alliaria,petiolata,alliaria petiolata,n,y,y
2011,Carpinus,caroliniana,carpinus caroliniana,y,n,n
2011,Celastrus,orbiculatus,celastrus orbiculatus,n,y,y
2011,Acer,rubrum,acer rubrum,y,n,n
2011,Prunus,spp.,prunus spp.,n,y,n
2011,Ampelopsis,brevipedunculata,ampelopsis brevipedunculata,n,y,y
2011,Rubus,alleghaniensis,rubus alleghaniensis,#N/A,#N/A,#N/A
2011,Lonicera,maackii,lonicera maackii,n,y,y
2011,Impatiens,y,impatiens y,#N/A,#N/A,#N/A
2011,Unknown,,unknown ,#N/A,#N/A,#N/A
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Urtica,dioica,urtica dioica,y,n,n
2011,Viola,,viola ,#N/A,#N/A,#N/A
2011,Circea,lutetiana,circea lutetiana,#N/A,#N/A,#N/A
2011,Quercus,alba,quercus alba,y,n,n
2011,Prunus,spp.,prunus spp.,n,y,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Quercus,alba,quercus alba,y,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Viburnum,acerifolium,viburnum acerifolium,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Smilax,rotundifolia,smilax rotundifolia,y,n,n
2011,Phellodendron,amurense,phellodendron amurense,n,y,y
2011,Acer,plantanoides,acer plantanoides,#N/A,#N/A,#N/A
2011,Prunus,serotina,prunus serotina,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Betula,lenta,betula lenta,y,n,n
2011,Rubus,alleghaniensis,rubus alleghaniensis,#N/A,#N/A,#N/A
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Rubus,enslenii,rubus enslenii,y,n,n
2011,Commelina,communis,commelina communis,n,y,y
2011,Lindera,benzoin,lindera benzoin,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Prunus,serotina,prunus serotina,y,n,n
2011,Ulmus,americana,ulmus americana,y,n,n
2011,Morus,rubra,morus rubra,y,n,n
2011,Lindera,benzoin,lindera benzoin,y,n,n
2011,Quercus,alba,quercus alba,y,n,n
2011,Prunus,spp.,prunus spp.,n,y,n
2011,Paulownia,tomentosa,paulownia tomentosa,n,y,y
2011,Carpinus,caroliniana,carpinus caroliniana,y,n,n
2011,Viburnum,dentatum,viburnum dentatum,y,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Arisaema,triphyllum,arisaema triphyllum,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Unknown,,unknown ,#N/A,#N/A,#N/A
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Cirsium,spp.,cirsium spp.,n,n,n
2011,Paulownia,tomentosa,paulownia tomentosa,n,y,y
2011,Quercus,alba,quercus alba,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Crataegus,spp.,crataegus spp.,y,n,n
2011,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Polygonum,virginianum,polygonum virginianum,y,n,n
2011,Unknown,,unknown ,#N/A,#N/A,#N/A
2011,Aralia,elata,aralia elata,n,y,y
2011,Commelina,communis,commelina communis,n,y,y
2011,Hedera,helix,hedera helix,n,y,y
2011,Lindera,benzoin,lindera benzoin,y,n,n
2011,Ampelopsis,brevipedunculata,ampelopsis brevipedunculata,n,y,y
2011,Reynoutria,japonica,reynoutria japonica,n,y,y
2011,Unknown,,unknown ,#N/A,#N/A,#N/A
2011,Echinocystis,lobata,echinocystis lobata,#N/A,#N/A,#N/A
2011,Liriodendron,tulipfera,liriodendron tulipfera,#N/A,#N/A,#N/A
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Rosa,multiflora,rosa multiflora,n,y,y
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Trifolium,spp.,trifolium spp.,n,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Carya,spp.,carya spp.,#N/A,#N/A,#N/A
2011,Solanum,spp.,solanum spp.,n,n,n
2011,Acer,plantanoides,acer plantanoides,#N/A,#N/A,#N/A
2011,Rubus,alleghaniensis,rubus alleghaniensis,#N/A,#N/A,#N/A
2011,Viburnum,acerifolium,viburnum acerifolium,y,n,n
2011,Lonicera,japonica,lonicera japonica,n,y,y
2011,Alliaria,petiolata,alliaria petiolata,n,y,y
2011,Quercus,alba,quercus alba,y,n,n
2011,Ampelopsis,brevipedunculata,ampelopsis brevipedunculata,n,y,y
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
